origin_city,origin_iata,destination_city,destination_iata,flight_duration_hr,airline,stops,class,estimated_price_usd,estimated_price_eur
Honolulu,HNL,Cape Town,CPT,15.6,Aeroméxico,Directo,Económica,295.22,271.6
Honolulu,HNL,Caracas,CCS,15.4,LATAM,1 escala,Business,1314.34,1209.19
Honolulu,HNL,Cartagena,CTG,14.4,Qatar Airways,1 escala,Business,1873.66,1723.77
Honolulu,HNL,Cartagena,CTG,9.8,Lufthansa,1 escala,Económica Premium,799.86,735.87
Honolulu,HNL,Casablanca,CMN,4.2,American Airlines,1 escala,Primera Clase,362.46,333.46
Honolulu,HNL,Chennai,MAA,8.2,Qatar Airways,1 escala,Económica Premium,1125.74,1035.68
Honolulu,HNL,Chennai,MAA,17.1,Qatar Airways,Directo,Económica,931.31,856.81
Honolulu,HNL,Chicago,ORD,10.5,Qatar Airways,1 escala,Business,1521.64,1399.91
Honolulu,HNL,Chicago,ORD,5.2,Delta,2 escalas,Económica Premium,347.75,319.93
Honolulu,HNL,Chicago,ORD,6.7,LATAM,1 escala,Económica Premium,437.27,402.29
Honolulu,HNL,Ciudad de México,MEX,5.9,Delta,2 escalas,Económica,1568.11,1442.66
Honolulu,HNL,Ciudad de México,MEX,16.2,American Airlines,1 escala,Business,423.88,389.97
Honolulu,HNL,Ciudad de México,MEX,17.3,LATAM,2 escalas,Económica Premium,396.47,364.75
Honolulu,HNL,Copenhague,CPH,7.2,Turkish Airlines,Directo,Business,641.9,590.55
Honolulu,HNL,Doha,DOH,2.2,British Airways,Directo,Business,1114.4,1025.25
Honolulu,HNL,Dubai,DXB,12.3,British Airways,Directo,Económica Premium,1424.27,1310.33
Honolulu,HNL,Dublin,DUB,5.7,Lufthansa,2 escalas,Business,1840.12,1692.91
Honolulu,HNL,Dublin,DUB,9.3,Aeroméxico,1 escala,Business,1122.63,1032.82
Honolulu,HNL,Estocolmo,ARN,16.0,Turkish Airlines,1 escala,Primera Clase,1594.59,1467.02
Honolulu,HNL,Ginebra,GVA,12.1,Singapore Airlines,1 escala,Business,1562.19,1437.21
Honolulu,HNL,Ginebra,GVA,16.1,British Airways,2 escalas,Business,972.01,894.25
Honolulu,HNL,Ginebra,GVA,17.4,Air France,2 escalas,Business,1089.66,1002.49
Honolulu,HNL,Guadalajara,GDL,10.0,Turkish Airlines,1 escala,Económica,1335.44,1228.6
Honolulu,HNL,Hanoi,HAN,15.8,United,2 escalas,Económica Premium,975.94,897.86
Honolulu,HNL,Hanoi,HAN,11.3,Emirates,2 escalas,Business,640.22,589.0
Honolulu,HNL,Helsinki,HEL,15.3,Aeroméxico,2 escalas,Business,941.32,866.01
Honolulu,HNL,Helsinki,HEL,10.1,American Airlines,Directo,Económica Premium,1131.05,1040.57
Honolulu,HNL,Helsinki,HEL,15.0,Qatar Airways,Directo,Business,1210.43,1113.6
Honolulu,HNL,Ho Chi Minh City,SGN,5.8,United,Directo,Business,1761.21,1620.31
Honolulu,HNL,Ho Chi Minh City,SGN,3.6,Lufthansa,Directo,Económica Premium,130.05,119.65
Honolulu,HNL,Houston,IAH,15.4,Lufthansa,Directo,Económica Premium,942.71,867.29
Honolulu,HNL,Hyderabad,HYD,15.9,Turkish Airlines,Directo,Económica,417.07,383.7
Honolulu,HNL,Jakarta,CGK,3.6,Emirates,1 escala,Primera Clase,1383.58,1272.89
Honolulu,HNL,Jerusalén,TLV,15.5,Aeroméxico,2 escalas,Business,1688.0,1552.96
Honolulu,HNL,Jerusalén,TLV,6.7,Lufthansa,1 escala,Primera Clase,1976.86,1818.71
Honolulu,HNL,Johannesburg,JNB,11.5,Turkish Airlines,Directo,Business,1793.84,1650.33
Honolulu,HNL,Kitzbühel,,5.3,British Airways,2 escalas,Económica,190.33,175.1
Honolulu,HNL,Kitzbühel,,16.8,Qatar Airways,1 escala,Económica,392.91,361.48
Honolulu,HNL,Kuala Lumpur,KUL,7.1,Aeroméxico,2 escalas,Primera Clase,1202.17,1106.0
Honolulu,HNL,Kuwait City,KWI,12.5,Delta,1 escala,Económica,691.98,636.62
Honolulu,HNL,Kuwait City,KWI,16.1,Air France,1 escala,Económica Premium,164.09,150.96
Honolulu,HNL,Lima,LIM,6.6,LATAM,Directo,Económica Premium,1400.64,1288.59
Honolulu,HNL,Lisboa,LIS,6.7,LATAM,Directo,Económica Premium,781.84,719.29
Honolulu,HNL,Londres,LHR,9.7,Qatar Airways,2 escalas,Económica Premium,113.18,104.13
Honolulu,HNL,Los Angeles,LAX,14.1,Emirates,2 escalas,Económica,1810.52,1665.68
Honolulu,HNL,Luxembourg,LUX,3.5,Lufthansa,1 escala,Económica Premium,623.17,573.32
Honolulu,HNL,Madrid,MAD,5.7,United,1 escala,Económica,1192.29,1096.91
Honolulu,HNL,Manama,BAH,14.7,Aeroméxico,Directo,Económica Premium,1958.33,1801.66
Honolulu,HNL,Manama,BAH,3.7,American Airlines,Directo,Económica,1017.63,936.22
Honolulu,HNL,Manila,MNL,11.8,Air France,2 escalas,Económica,873.74,803.84
Honolulu,HNL,Manila,MNL,5.7,Air France,2 escalas,Económica,948.82,872.91
Honolulu,HNL,Marrakech,RAK,2.6,British Airways,2 escalas,Business,761.46,700.54
Honolulu,HNL,Marrakech,RAK,4.7,American Airlines,1 escala,Económica Premium,1173.06,1079.22
Honolulu,HNL,Medellín,MDE,11.5,Turkish Airlines,Directo,Business,1879.45,1729.09
Honolulu,HNL,Medellín,MDE,8.6,United,Directo,Económica,822.74,756.92
Honolulu,HNL,Melbourne,MEL,4.1,Emirates,1 escala,Primera Clase,906.15,833.66
Honolulu,HNL,Melbourne,MEL,13.6,United,1 escala,Económica,88.12,81.07
Honolulu,HNL,Miami,MIA,6.4,Delta,1 escala,Económica,465.43,428.2
Honolulu,HNL,Monaco,NCE,2.4,United,Directo,Business,344.69,317.11
Honolulu,HNL,Monaco,NCE,2.4,Qatar Airways,1 escala,Económica,1030.04,947.64
Honolulu,HNL,Monaco,NCE,14.5,American Airlines,2 escalas,Económica,422.4,388.61
Honolulu,HNL,Montreal,YUL,6.4,Qatar Airways,1 escala,Business,139.51,128.35
Honolulu,HNL,Montreal,YUL,12.9,Qatar Airways,Directo,Primera Clase,1090.69,1003.43
Honolulu,HNL,Moscú,SVO,16.3,United,Directo,Business,1127.05,1036.89
Honolulu,HNL,Moscú,SVO,16.4,Qatar Airways,1 escala,Business,2146.54,1974.82
Honolulu,HNL,Mumbai,BOM,9.7,Aeroméxico,Directo,Económica Premium,300.58,276.53
Honolulu,HNL,Mumbai,BOM,8.7,Singapore Airlines,2 escalas,Económica,324.34,298.39
Honolulu,HNL,Mykonos,JMK,9.5,United,1 escala,Business,1137.3,1046.32
Honolulu,HNL,Mykonos,JMK,3.4,British Airways,Directo,Económica,914.18,841.05
Honolulu,HNL,Mykonos,JMK,8.1,United,Directo,Económica Premium,467.29,429.91
Honolulu,HNL,Mykonos,JMK,5.8,Qatar Airways,Directo,Económica Premium,1558.66,1433.97
Honolulu,HNL,Nairobi,NBO,11.6,Qatar Airways,Directo,Económica Premium,1114.72,1025.54
Honolulu,HNL,Nairobi,NBO,16.0,American Airlines,1 escala,Business,2317.54,2132.14
Honolulu,HNL,New Delhi,DEL,13.2,United,Directo,Económica,558.55,513.87
Honolulu,HNL,Nueva York,NYC,17.4,Singapore Airlines,Directo,Económica,998.27,918.41
Honolulu,HNL,Osaka,KIX,12.4,Emirates,1 escala,Primera Clase,624.68,574.71
Honolulu,HNL,Oslo,OSL,5.3,LATAM,2 escalas,Económica,342.59,315.18
Honolulu,HNL,Oslo,OSL,7.1,Delta,1 escala,Económica Premium,390.77,359.51
Honolulu,HNL,Oslo,OSL,4.7,Emirates,1 escala,Business,2275.29,2093.27
Honolulu,HNL,Ottawa,YOW,15.4,Lufthansa,Directo,Primera Clase,1079.24,992.9
Honolulu,HNL,Panama City,PTY,16.0,Air France,2 escalas,Económica Premium,345.88,318.21
Honolulu,HNL,Panama City,PTY,15.2,British Airways,Directo,Primera Clase,2910.47,2677.63
Honolulu,HNL,París,CDG,10.7,Qatar Airways,Directo,Primera Clase,1271.15,1169.46
Honolulu,HNL,Perth,PER,10.1,Turkish Airlines,Directo,Business,1380.6,1270.15
Honolulu,HNL,Perth,PER,14.3,Air France,Directo,Primera Clase,2369.43,2179.88
Honolulu,HNL,Perth,PER,4.8,American Airlines,2 escalas,Económica Premium,927.64,853.43
Honolulu,HNL,Perth,PER,5.5,American Airlines,2 escalas,Primera Clase,1740.6,1601.35
Honolulu,HNL,Praga,PRG,4.6,Turkish Airlines,Directo,Primera Clase,150.84,138.77
Honolulu,HNL,Praga,PRG,11.1,LATAM,Directo,Business,1466.01,1348.73
Honolulu,HNL,Punta Cana,PUJ,2.2,Singapore Airlines,2 escalas,Business,1695.76,1560.1
Honolulu,HNL,Quebec,YQB,2.8,Delta,2 escalas,Económica Premium,1402.56,1290.36
Honolulu,HNL,Quito,UIO,2.3,Qatar Airways,2 escalas,Económica Premium,1229.4,1131.05
Honolulu,HNL,Quito,UIO,2.3,Aeroméxico,2 escalas,Primera Clase,3187.99,2932.95
Honolulu,HNL,Reykjavik,KEF,8.4,Air France,Directo,Business,1944.93,1789.34
Honolulu,HNL,Riga,RIX,12.7,British Airways,1 escala,Primera Clase,669.59,616.02
Honolulu,HNL,Riga,RIX,12.4,British Airways,Directo,Primera Clase,697.11,641.34
Honolulu,HNL,Riga,RIX,15.3,Delta,Directo,Business,1976.17,1818.08
Honolulu,HNL,Riga,RIX,15.0,Lufthansa,1 escala,Económica Premium,852.29,784.11
Honolulu,HNL,Riga,RIX,9.2,Aeroméxico,2 escalas,Económica Premium,1376.64,1266.51
Honolulu,HNL,Roma,FCO,2.1,British Airways,1 escala,Económica Premium,280.16,257.75
Honolulu,HNL,Roma,FCO,2.3,Aeroméxico,1 escala,Económica,671.8,618.06
Honolulu,HNL,Roma,FCO,10.6,Lufthansa,Directo,Económica,1083.29,996.63
Honolulu,HNL,Roma,FCO,15.5,United,Directo,Económica,195.37,179.74
Honolulu,HNL,Roma,FCO,13.0,Delta,Directo,Primera Clase,2335.42,2148.59
Honolulu,HNL,Río de Janeiro,GIG,12.8,Lufthansa,Directo,Económica Premium,1189.77,1094.59
Honolulu,HNL,San Francisco,SFO,8.9,Singapore Airlines,1 escala,Business,1407.44,1294.84
Honolulu,HNL,San Francisco,SFO,15.3,British Airways,Directo,Económica Premium,146.19,134.49
Honolulu,HNL,San Juan,SJU,6.6,British Airways,2 escalas,Económica,1142.43,1051.04
Honolulu,HNL,San Juan,SJU,4.1,Air France,Directo,Business,209.45,192.69
Honolulu,HNL,San Marino,RMI,4.3,Emirates,2 escalas,Económica Premium,1374.03,1264.11
Honolulu,HNL,Santiago,SCL,4.8,Delta,2 escalas,Económica,1285.27,1182.45
Honolulu,HNL,Shanghai,PVG,8.4,Singapore Airlines,2 escalas,Business,1394.15,1282.62
Honolulu,HNL,Shanghai,PVG,2.5,Aeroméxico,Directo,Primera Clase,777.81,715.59
Honolulu,HNL,Shanghai,PVG,5.9,Lufthansa,1 escala,Primera Clase,3938.15,3623.1
Honolulu,HNL,Singapore,SIN,10.2,Turkish Airlines,1 escala,Económica Premium,220.55,202.91
Honolulu,HNL,Singapore,SIN,16.7,Turkish Airlines,Directo,Económica Premium,1064.67,979.5
Honolulu,HNL,Singapore,SIN,15.3,Singapore Airlines,2 escalas,Business,1925.06,1771.06
Honolulu,HNL,Singapore,SIN,15.7,Air France,Directo,Primera Clase,394.8,363.22
Honolulu,HNL,Singapore,SIN,10.5,Emirates,2 escalas,Económica,438.5,403.42
Honolulu,HNL,Singapore,SIN,10.9,United,1 escala,Primera Clase,4006.57,3686.04
Honolulu,HNL,Singapore,SIN,5.2,British Airways,1 escala,Económica,1057.4,972.81
Honolulu,HNL,Sydney,SYD,12.6,Singapore Airlines,1 escala,Business,783.8,721.1
Honolulu,HNL,São Paulo,GRU,12.4,Singapore Airlines,Directo,Económica,662.66,609.65
Honolulu,HNL,São Paulo,GRU,9.2,Aeroméxico,1 escala,Business,884.28,813.54
Honolulu,HNL,Tallinn,TLL,7.5,LATAM,Directo,Business,942.32,866.93
Honolulu,HNL,Tallinn,TLL,12.9,Singapore Airlines,1 escala,Business,1418.15,1304.7
Honolulu,HNL,Teherán,THR,6.8,Qatar Airways,Directo,Económica Premium,1124.04,1034.12
Honolulu,HNL,Teherán,THR,13.1,Singapore Airlines,Directo,Primera Clase,360.8,331.94
Honolulu,HNL,Tokyo,HND,13.5,Lufthansa,2 escalas,Primera Clase,2999.28,2759.34
Honolulu,HNL,Tokyo,HND,5.5,Aeroméxico,1 escala,Económica,1090.86,1003.59
Honolulu,HNL,Toronto,YYZ,4.5,Emirates,Directo,Económica Premium,892.62,821.21
Honolulu,HNL,Túnez,TUN,12.5,Lufthansa,1 escala,Primera Clase,1611.34,1482.43
Honolulu,HNL,Valletta,MLA,14.9,British Airways,2 escalas,Primera Clase,721.48,663.76
Honolulu,HNL,Valletta,MLA,14.3,Aeroméxico,Directo,Económica Premium,948.09,872.24
Honolulu,HNL,Valletta,MLA,15.3,Delta,Directo,Económica,1142.94,1051.5
Honolulu,HNL,Vancouver,YVR,7.7,Turkish Airlines,Directo,Business,429.7,395.32
Honolulu,HNL,Vienna,VIE,9.1,United,Directo,Económica Premium,409.66,376.89
Honolulu,HNL,Vienna,VIE,5.2,Turkish Airlines,2 escalas,Primera Clase,2924.06,2690.14
Honolulu,HNL,Vilnius,VNO,4.6,American Airlines,1 escala,Business,1070.56,984.92
Honolulu,HNL,Vilnius,VNO,4.0,Lufthansa,1 escala,Económica,238.92,219.81
Honolulu,HNL,Warsaw,WAW,6.2,Emirates,Directo,Económica Premium,795.59,731.94
Honolulu,HNL,Wellington,WLG,15.2,British Airways,2 escalas,Business,989.71,910.53
Honolulu,HNL,Wellington,WLG,8.5,United,Directo,Business,1071.61,985.88
Honolulu,HNL,Wellington,WLG,9.3,Emirates,Directo,Económica,220.47,202.83
Honolulu,HNL,Zurich,ZRH,4.1,Emirates,2 escalas,Económica Premium,562.39,517.4
Río de Janeiro,GIG,Accra,ACC,8.3,Lufthansa,1 escala,Económica,991.04,911.76
Río de Janeiro,GIG,Adís Abeba,ADD,3.0,Lufthansa,2 escalas,Económica Premium,749.22,689.28
Río de Janeiro,GIG,Amman,AMM,5.3,Turkish Airlines,1 escala,Primera Clase,1027.09,944.92
Río de Janeiro,GIG,Anchorage,ANC,11.9,Delta,Directo,Business,725.54,667.5
Río de Janeiro,GIG,Anchorage,ANC,5.6,Singapore Airlines,Directo,Primera Clase,1867.28,1717.9
Río de Janeiro,GIG,Anchorage,ANC,15.0,Qatar Airways,2 escalas,Business,177.89,163.66
Río de Janeiro,GIG,Anchorage,ANC,3.9,British Airways,1 escala,Primera Clase,3408.35,3135.68
Río de Janeiro,GIG,Anchorage,ANC,9.2,Lufthansa,Directo,Económica,583.48,536.8
Río de Janeiro,GIG,Andorra la Vella,LEU,12.9,American Airlines,1 escala,Económica,1032.28,949.7
Río de Janeiro,GIG,Andorra la Vella,LEU,7.2,Air France,1 escala,Primera Clase,2054.06,1889.74
Río de Janeiro,GIG,Argel,ALG,5.5,United,Directo,Primera Clase,1532.3,1409.72
Río de Janeiro,GIG,Auckland,AKL,1.9,LATAM,2 escalas,Business,669.44,615.88
Río de Janeiro,GIG,Auckland,AKL,5.6,Air France,2 escalas,Económica,423.85,389.94
Río de Janeiro,GIG,Bagdad,BGW,16.3,Air France,2 escalas,Primera Clase,1083.79,997.09
Río de Janeiro,GIG,Bali,DPS,15.6,American Airlines,Directo,Económica Premium,125.58,115.53
Río de Janeiro,GIG,Bali,DPS,4.4,United,1 escala,Económica,493.1,453.65
Río de Janeiro,GIG,Bali,DPS,10.9,United,1 escala,Económica,322.49,296.69
Río de Janeiro,GIG,Bali,DPS,16.4,Lufthansa,2 escalas,Económica Premium,130.68,120.23
Río de Janeiro,GIG,Bali,DPS,9.9,American Airlines,2 escalas,Business,2373.98,2184.06
Río de Janeiro,GIG,Bangalore,BLR,11.1,Turkish Airlines,Directo,Económica Premium,235.47,216.63
Río de Janeiro,GIG,Bangkok,BKK,2.4,British Airways,1 escala,Primera Clase,630.73,580.27
Río de Janeiro,GIG,Bangkok,BKK,11.0,British Airways,2 escalas,Primera Clase,3537.05,3254.09
Río de Janeiro,GIG,Bangkok,BKK,16.6,Turkish Airlines,Directo,Económica Premium,257.72,237.1
Río de Janeiro,GIG,Beijing,PEK,16.9,Singapore Airlines,Directo,Económica,1335.07,1228.26
Río de Janeiro,GIG,Beijing,PEK,17.5,Air France,2 escalas,Económica Premium,1456.95,1340.39
Río de Janeiro,GIG,Beijing,PEK,4.9,Aeroméxico,2 escalas,Primera Clase,3245.26,2985.64
Río de Janeiro,GIG,Beirut,BEY,12.6,Singapore Airlines,2 escalas,Económica Premium,699.87,643.88
Río de Janeiro,GIG,Beirut,BEY,7.5,British Airways,1 escala,Primera Clase,2984.86,2746.07
Río de Janeiro,GIG,Berlín,BER,5.0,Air France,2 escalas,Económica Premium,514.04,472.92
Río de Janeiro,GIG,Bogotá,BOG,6.8,Emirates,Directo,Business,1554.71,1430.33
Río de Janeiro,GIG,Brisbane,BNE,15.6,Delta,Directo,Primera Clase,1204.23,1107.89
Río de Janeiro,GIG,Brisbane,BNE,7.8,American Airlines,2 escalas,Económica,347.63,319.82
Río de Janeiro,GIG,Brussels,BRU,10.7,Singapore Airlines,1 escala,Business,802.82,738.59
Río de Janeiro,GIG,Brussels,BRU,1.5,Delta,2 escalas,Business,1087.32,1000.33
Río de Janeiro,GIG,Budapest,BUD,16.0,LATAM,Directo,Business,452.68,416.47
Río de Janeiro,GIG,Budapest,BUD,4.7,British Airways,Directo,Económica Premium,696.36,640.65
Río de Janeiro,GIG,Buenos Aires,EZE,15.4,Turkish Airlines,Directo,Business,1566.7,1441.36
Río de Janeiro,GIG,Cairo,CAI,5.3,Delta,Directo,Business,1332.25,1225.67
Río de Janeiro,GIG,Cairo,CAI,14.8,Qatar Airways,2 escalas,Económica,217.32,199.93
Río de Janeiro,GIG,Calgary,YYC,14.4,British Airways,Directo,Económica,1368.8,1259.3
Río de Janeiro,GIG,Cancún,CUN,14.6,Singapore Airlines,Directo,Business,1123.13,1033.28
Río de Janeiro,GIG,Cape Town,CPT,2.6,Qatar Airways,Directo,Primera Clase,1224.87,1126.88
Río de Janeiro,GIG,Cape Town,CPT,1.7,American Airlines,2 escalas,Económica,653.62,601.33
Río de Janeiro,GIG,Caracas,CCS,3.8,Lufthansa,1 escala,Primera Clase,260.43,239.6
Río de Janeiro,GIG,Caracas,CCS,3.5,United,1 escala,Económica Premium,278.08,255.83
Río de Janeiro,GIG,Cartagena,CTG,17.5,British Airways,1 escala,Business,1057.35,972.76
Río de Janeiro,GIG,Cartagena,CTG,15.5,Aeroméxico,1 escala,Económica,815.92,750.65
Río de Janeiro,GIG,Cartagena,CTG,9.3,Singapore Airlines,1 escala,Business,1637.69,1506.67
Río de Janeiro,GIG,Casablanca,CMN,15.0,British Airways,2 escalas,Económica,394.96,363.36
Río de Janeiro,GIG,Casablanca,CMN,5.8,Emirates,Directo,Business,632.71,582.09
Río de Janeiro,GIG,Casablanca,CMN,7.0,Turkish Airlines,Directo,Económica Premium,410.09,377.28
Río de Janeiro,GIG,Chennai,MAA,4.0,Aeroméxico,1 escala,Primera Clase,645.34,593.71
Río de Janeiro,GIG,Chennai,MAA,13.4,Qatar Airways,1 escala,Económica Premium,1051.88,967.73
Río de Janeiro,GIG,Chicago,ORD,5.4,Turkish Airlines,Directo,Business,1737.9,1598.87
Río de Janeiro,GIG,Chicago,ORD,5.9,LATAM,2 escalas,Económica,932.63,858.02
Río de Janeiro,GIG,Ciudad de México,MEX,7.4,Singapore Airlines,2 escalas,Primera Clase,1304.04,1199.72
Río de Janeiro,GIG,Ciudad de México,MEX,14.4,Turkish Airlines,Directo,Económica Premium,1276.37,1174.26
Río de Janeiro,GIG,Copenhague,CPH,10.9,Singapore Airlines,2 escalas,Business,1967.31,1809.93
Río de Janeiro,GIG,Copenhague,CPH,12.1,LATAM,1 escala,Económica Premium,654.05,601.73
Río de Janeiro,GIG,Copenhague,CPH,9.4,Air France,1 escala,Primera Clase,768.32,706.85
Río de Janeiro,GIG,Doha,DOH,6.3,British Airways,Directo,Primera Clase,742.53,683.13
Río de Janeiro,GIG,Doha,DOH,5.8,LATAM,1 escala,Business,431.36,396.85
Río de Janeiro,GIG,Dubai,DXB,1.8,Air France,Directo,Económica,1022.62,940.81
Río de Janeiro,GIG,Dublin,DUB,2.6,Lufthansa,2 escalas,Económica Premium,533.72,491.02
Río de Janeiro,GIG,Estocolmo,ARN,15.1,Turkish Airlines,Directo,Económica,1074.73,988.75
Río de Janeiro,GIG,Estocolmo,ARN,4.1,Delta,1 escala,Económica Premium,220.71,203.05
Río de Janeiro,GIG,Ginebra,GVA,9.6,Singapore Airlines,2 escalas,Económica,323.92,298.01
Río de Janeiro,GIG,Guadalajara,GDL,15.8,American Airlines,1 escala,Primera Clase,516.77,475.43
Río de Janeiro,GIG,Guadalajara,GDL,16.8,Lufthansa,2 escalas,Primera Clase,2578.45,2372.17
Río de Janeiro,GIG,Guadalajara,GDL,16.9,Turkish Airlines,2 escalas,Primera Clase,2579.88,2373.49
Río de Janeiro,GIG,Hanoi,HAN,17.8,LATAM,1 escala,Económica,715.13,657.92
Río de Janeiro,GIG,Helsinki,HEL,15.8,Air France,1 escala,Económica,1953.46,1797.18
Río de Janeiro,GIG,Ho Chi Minh City,SGN,1.8,LATAM,2 escalas,Económica,313.75,288.65
Río de Janeiro,GIG,Ho Chi Minh City,SGN,3.3,Singapore Airlines,Directo,Primera Clase,3512.57,3231.56
Río de Janeiro,GIG,Houston,IAH,2.2,Singapore Airlines,2 escalas,Primera Clase,879.68,809.31
Río de Janeiro,GIG,Houston,IAH,11.4,Lufthansa,Directo,Primera Clase,3972.83,3655.0
Río de Janeiro,GIG,Houston,IAH,10.6,Emirates,Directo,Business,1055.34,970.91
Río de Janeiro,GIG,Hyderabad,HYD,8.1,Delta,1 escala,Económica Premium,644.23,592.69
Río de Janeiro,GIG,Hyderabad,HYD,14.7,British Airways,1 escala,Business,2253.82,2073.51
Río de Janeiro,GIG,Jakarta,CGK,17.1,Qatar Airways,2 escalas,Business,658.1,605.45
Río de Janeiro,GIG,Jerusalén,TLV,12.9,American Airlines,2 escalas,Primera Clase,603.42,555.15
Río de Janeiro,GIG,Jerusalén,TLV,6.1,American Airlines,1 escala,Primera Clase,2704.37,2488.02
Río de Janeiro,GIG,Johannesburg,JNB,2.6,Air France,1 escala,Business,162.51,149.51
Río de Janeiro,GIG,Johannesburg,JNB,17.4,LATAM,Directo,Business,1505.8,1385.34
Río de Janeiro,GIG,Kitzbühel,,11.8,Qatar Airways,1 escala,Económica Premium,1212.14,1115.17
Río de Janeiro,GIG,Kuala Lumpur,KUL,3.9,Lufthansa,1 escala,Primera Clase,151.77,139.63
Río de Janeiro,GIG,Kuala Lumpur,KUL,2.7,Delta,1 escala,Económica Premium,671.97,618.21
Río de Janeiro,GIG,Kuala Lumpur,KUL,1.5,Emirates,2 escalas,Business,2353.84,2165.53
Río de Janeiro,GIG,Kuwait City,KWI,1.7,American Airlines,1 escala,Business,1073.88,987.97
Río de Janeiro,GIG,Lima,LIM,9.4,Delta,2 escalas,Económica Premium,474.27,436.33
Río de Janeiro,GIG,Lima,LIM,9.0,British Airways,Directo,Económica Premium,1517.46,1396.06
Río de Janeiro,GIG,Londres,LHR,9.1,Singapore Airlines,Directo,Business,1995.85,1836.18
Río de Janeiro,GIG,Londres,LHR,8.9,United,Directo,Económica Premium,1016.87,935.52
Río de Janeiro,GIG,Los Angeles,LAX,7.2,Aeroméxico,1 escala,Económica,589.54,542.38
Río de Janeiro,GIG,Luxembourg,LUX,7.9,Emirates,1 escala,Económica Premium,1828.65,1682.36
Río de Janeiro,GIG,Madrid,MAD,4.1,Aeroméxico,Directo,Primera Clase,3705.26,3408.84
Río de Janeiro,GIG,Madrid,MAD,12.4,Delta,Directo,Económica Premium,476.88,438.73
Río de Janeiro,GIG,Manama,BAH,4.6,United,2 escalas,Económica Premium,283.42,260.75
Río de Janeiro,GIG,Manama,BAH,16.6,Delta,Directo,Business,1655.44,1523.0
Río de Janeiro,GIG,Manila,MNL,9.5,Aeroméxico,1 escala,Primera Clase,1507.02,1386.46
Río de Janeiro,GIG,Marrakech,RAK,7.0,Air France,Directo,Económica Premium,1302.73,1198.51
Río de Janeiro,GIG,Marrakech,RAK,15.2,United,2 escalas,Primera Clase,2216.34,2039.03
Río de Janeiro,GIG,Medellín,MDE,6.3,United,2 escalas,Económica Premium,1199.42,1103.47
Río de Janeiro,GIG,Melbourne,MEL,8.5,United,1 escala,Económica,1699.32,1563.37
Río de Janeiro,GIG,Miami,MIA,11.6,Singapore Airlines,2 escalas,Económica,535.2,492.38
Río de Janeiro,GIG,Monaco,NCE,16.9,British Airways,Directo,Económica,901.47,829.35
Río de Janeiro,GIG,Monaco,NCE,17.6,Lufthansa,2 escalas,Económica,542.96,499.52
Río de Janeiro,GIG,Montreal,YUL,9.5,Delta,Directo,Económica Premium,1434.83,1320.04
Río de Janeiro,GIG,Montreal,YUL,12.1,Aeroméxico,2 escalas,Business,2424.81,2230.83
Río de Janeiro,GIG,Moscú,SVO,2.7,Qatar Airways,Directo,Económica,1980.63,1822.18
Río de Janeiro,GIG,Mumbai,BOM,10.1,British Airways,Directo,Económica Premium,120.51,110.87
Río de Janeiro,GIG,Mumbai,BOM,16.1,LATAM,1 escala,Económica Premium,800.0,736.0
Río de Janeiro,GIG,Mumbai,BOM,13.4,American Airlines,1 escala,Económica,896.01,824.33
Río de Janeiro,GIG,Mumbai,BOM,9.9,Emirates,2 escalas,Business,2368.56,2179.08
Río de Janeiro,GIG,Mykonos,JMK,3.3,LATAM,1 escala,Business,1357.59,1248.98
Río de Janeiro,GIG,Nairobi,NBO,7.4,American Airlines,Directo,Económica,1281.99,1179.43
Río de Janeiro,GIG,Nairobi,NBO,11.0,American Airlines,Directo,Económica Premium,1440.74,1325.48
Río de Janeiro,GIG,Nairobi,NBO,14.4,United,Directo,Económica,592.25,544.87
Río de Janeiro,GIG,New Delhi,DEL,14.4,Delta,2 escalas,Primera Clase,424.9,390.91
Río de Janeiro,GIG,Nueva York,NYC,9.2,United,2 escalas,Primera Clase,1510.82,1389.95
Río de Janeiro,GIG,Nueva York,NYC,8.2,Aeroméxico,2 escalas,Business,1318.19,1212.73
Río de Janeiro,GIG,Osaka,KIX,8.0,LATAM,Directo,Primera Clase,1803.27,1659.01
Río de Janeiro,GIG,Oslo,OSL,15.9,Qatar Airways,Directo,Económica,816.79,751.45
Río de Janeiro,GIG,Oslo,OSL,12.6,Turkish Airlines,Directo,Business,2025.13,1863.12
